70,Supporting Evolved Packet Core for One Million Mobile Subscribers with Four Intel® Xeon® Processor-Based Servers,"The telecommunications industry continues to work toward capturing the full benefits of Network Functions Virtualization (NFV)—in terms of cost savings, flexibility, and ease of deployment—in large-scale operational deployments.","The telecommunications industry continues to work toward capturing the full benefits of Network Functions Virtualization (NFV)—in terms of cost savings, flexibility, and ease of deployment—in large-scale operational deployments.",/docs/MESH_Group_Intel_EPC_TB_FINAL.pdf,supporting-evolved-packet-core-for-one-million-mobile-subscribers-with-four-intel-xeon-processor-based-server,http://bit.ly/1IWK3h1,/librarylogos/sprint_logo.jpg,Node - Virtual Switch,,Sprint,Case Studies
69,Putting Network Functions Virtualization (NFV) to the Test,Deliver virtualized solutions efficiently and consistently and establish new benchmarks for the deployment and performance of Network Functions Virtualization (NFV) solutions for the world’s largest telecommunication and service providers.,Deliver virtualized solutions efficiently and consistently and establish new benchmarks for the deployment and performance of Network Functions Virtualization (NFV) solutions for the world’s largest telecommunication and service providers.,http://www.brocade.com/content/brocade/en/backend-content/pdf-page.html?/content/dam/common/documents/content-types/success-story/brocade-telefonica-ss.pdf,putting-network-functions-virtualization-nfv-to-the-test,http://bit.ly/1IWK3gY,/librarylogos/brocadeLogo.png,Node - Intel® DPDK Optimized Packet Processing ; Virtual Switch | Network Services - Load Balancer, | ,Brocade,Case Studies
68,Unleashing Network-based Service Innovation,Telefónica I+D and Intel explore how to evolve telecom network edge infrastructure with software-defined approach.,Telefónica I+D and Intel explore how to evolve telecom network edge infrastructure with software-defined approach.,/docs/Telefonica_case_study_FV.pdf,unleashing-network-based-service-innovation,http://bit.ly/1DKJPgY,/librarylogos/telefonica_logo.png,,Network Functions Virtualization Infrastructure as a Service (NFVIaaS) (ETSI Use Case #1) ,Telefonica,Case Studies
67,Getting More Performance and Efficiency in the Application Delivery Network,"Hardware and virtual application delivery controllers (ADCs) from F5* Networks help ensure users can connect to applications from anywhere in the world, regardless of device, cloud, or enterprise architecture.","Hardware and virtual application delivery controllers (ADCs) from F5* Networks help ensure users can connect to applications from anywhere in the world, regardless of device, cloud, or enterprise architecture.",/docs/F5networks_sBrief.pdf,getting-more-performance-and-efficiency-in-the-application-delivery-network,http://bit.ly/1DKJQBE,/librarylogos/F5_Logo.jpg,Network Services - ADC,,F5,Case Studies
66,Nokia Solutions and Networks Increases Mobile Networks’ Value,Turn bit pipes into smart pipes with an Intel® architecture-based server embedded into a Nokia Solutions and Networks* base station.,Turn bit pipes into smart pipes with an Intel® architecture-based server embedded into a Nokia Solutions and Networks* base station.,/docs/Nokia_Solutions_and_Networks.pdf,nokia-solutions-and-networks-increases-mobile-networks-value,http://bit.ly/1DKJPgT,/librarylogos/nsn_logo.jpg,"Node - Intel® DPDK Optimized Packet Processing | Network Services - Content / Video Optimization, Caching & Acceleration", | ,NSN,Case Studies
65,Using SDN-aware Service Assurance to Bring Open and Deterministic Service Management to NFV,"With a virtualized Service Assurance Manager (vSAM) solution, KPIs are abstracted and open, enabling service providers to improve resource usage and quality of experience across the entire SDN/NFV architecture. ","With a virtualized Service Assurance Manager (vSAM) solution, KPIs are abstracted and open, enabling service providers to improve resource usage and quality of experience across the entire SDN/NFV architecture. ",/docs/sdn-service-assurance-administrator-brief.pdf,using-sdn-aware-service-assurance-to-bring-open-and-deterministic-service-management-to-nfv,http://bit.ly/1DKJQBu,/librarylogos/contextream_logo.png,Orchestration and Network Management - NFV Service Orchestration,,ConteXtream,White Paper
64,Supporting Evolved Packet Core for One Million Mobile Subscribers with Four Intel® Xeon® Processor-Based Servers,"The telecommunications industry continues to work toward capturing the full benefits of Network Functions Virtualization (NFV)—in terms of cost savings, flexibility, and ease of deployment—in large-scale operational deployments.","The telecommunications industry continues to work toward capturing the full benefits of Network Functions Virtualization (NFV)—in terms of cost savings, flexibility, and ease of deployment—in large-scale operational deployments.",/docs/evolved-packet-core-brief.pdf,supporting-evolved-packet-core-for-one-million-mobile-subscribers-with-four-intel-xeon-processor-based-servers,http://bit.ly/1IWK3gW,/librarylogos/sprint_logo.jpg,Network Services - CPE,,Sprint,White Paper
63,OpenStack* EnhancedIntel® Open Network Platform Server Release 1.3: Driving Network Transformation,"The Intel® Open Network Platform Server (Intel® ONP Server) r1.3 reference architecture provides a validated template to spur adoption of software-defined networking (SDN) and network function virtualization (NFV) in telecom carrier networks, cloud data centers, and enterprise environments.","The Intel® Open Network Platform Server (Intel® ONP Server) r1.3 reference architecture provides a validated template to spur adoption of software-defined networking (SDN) and network function virtualization (NFV) in telecom carrier networks, cloud data centers, and enterprise environments.",/docs/open-network-platform-server-release-1-3-datasheet.pdf,openstack-enhancedintel-open-network-platform-server-release-1-3-driving-network-transformation,http://bit.ly/1DKJQBq,/librarylogos/intel.png,Node - Virtual Machine Monitor (VMM) | SDN Controller - OpenDaylight | Orchestration and Network Management - Virtualized Infrastructure Manager (VIM), |  | ,Intel,White Paper
62,OpenStack* Enhanced Platform Awareness,Enabling Virtual Machines to Automatically Take Advantage of Advanced Hardware Capabilities.,Enabling Virtual Machines to Automatically Take Advantage of Advanced Hardware Capabilities.,/docs/OpenStack_EPA.pdf,openStack-enhancedplatform-awareness,http://bit.ly/1IWK1G5,/librarylogos/openstack_logo.jpg,Orchestration and Network Management - Virtualized Infrastructure Manager (VIM),,OPENSTACK,White Paper
61,A Path to Line-Rate-Capable NFV Deployments with Intel® Architecture and the OpenStack* Kilo Release,Network Functions Virtualization (NFV) is a European Telecommunications Standards Institute (ETSI) Industry Specification Group (ISG) that is working to define the specification for a transformed network.,Network Functions Virtualization (NFV) is a European Telecommunications Standards Institute (ETSI) Industry Specification Group (ISG) that is working to define the specification for a transformed network.,/docs/PathToLine-Rate_WP_V1.pdf,a-path-to-line-rate-capable-nfv-deployments-with-intel-architecture-and-the-openstack-kilo-release,http://bit.ly/1KtmlA8,/librarylogos/intel.png,Orchestration and Network Management - Virtualized Infrastructure Manager (VIM),,Intel,White Paper
60,Real-Time Virtualization on an Intel® Xeon® Server,"Intel ® x86 processors are designed for effective execution of general purpose applications. This means, the loads such as processing, memory, and I/O will be evenly distributed as much as possible and will be successful almost every scenario.","Intel ® x86 processors are designed for effective execution of general purpose applications. This means, the loads such as processing, memory, and I/O will be evenly distributed as much as possible and will be successful almost every scenario.",/docs/Intel_Xeon_Real_Time_Virtualization_Rev_002.pdf,real-time-virtualization-on-an-intel-xeon-server,http://bit.ly/1DKJP0C,/librarylogos/intel.png,Node - Host OS,,Intel,White Paper
59,Mobile-Edge Computing – Introductory Technical,This white paper is authored by the founders of the Mobile-edge Computing (MEC) industry initiative.,This white paper is authored by the founders of the Mobile-edge Computing (MEC) industry initiative.,/docs/Mobile-edge_Computing_Introductory_Technical_White_Paper_V1.pdf,mobile-edge-computing-introductory-technical,http://bit.ly/1IWK1G1,/librarylogos/intel.png,"Network Services - Content / Video Optimization, Caching & Acceleration ; CDN | ", | Virtualization of Mobile Base Station (ETSI Use Case #6) ; Virtualization of CDN (ETSI Use Case #8),Intel,White Paper
58,OPNFV: An Open Platform to Accelerate NFV,The major goal of Network Functions Virtualization (NFV) is to increase service agility while enabling better asset utilization.,The major goal of Network Functions Virtualization (NFV) is to increase service agility while enabling better asset utilization.,/docs/OPNFV_WhitePaper_Final.pdf,opnfv-an-open-platform-to-accelerate-nfv,http://bit.ly/1DKJQlc,/librarylogos/opnfv_logo.png,Node - Virtual Machine Monitor (VMM) | SDN Controller - OpenDaylight | Orchestration and Network Management - Virtualized Infrastructure Manager (VIM), |  | ,OPENFV,White Paper
57,Demo Brief: Service Chaining for Advanced SDN,Platform simplifies the integration and interworking of open source and proprietary software components.,Platform simplifies the integration and interworking of open source and proprietary software components.,/docs/Intel_Wind_River_Demo_Brief.pdf,demo-brief-service-chaining-for-advanced-sdn,http://bit.ly/1DKJQla,/librarylogos/wind_logo_100x55.png,Node - Packet Processing Acceleration ; Intel® DPDK Optimized Packet Processing ; Physical Switch ; Virtual Switch ; Open vSwitch ; Intel® DPDK optimised OVS ; Virtual Machine Monitor (VMM) ; Host OS,,WIND,White Paper
56,ZTE: Cloud Network Function,"After more than twenty years of development, global mobile communications enters a new stage with the increasing popularity of mobile intelligent terminals in recent years.","After more than twenty years of development, global mobile communications enters a new stage with the increasing popularity of mobile intelligent terminals in recent years.",/docs/Network_Builders_Whitepaper_ZTE.pdf,zte-cloud-network-function,http://bit.ly/1DKJQl8,/librarylogos/1411051253.png,"Orchestration and Network Management - Virtualized Infrastructure Manager (VIM) ; NFV Service Orchestration ; OSS, BSS & EMS / NMS",,ZTE,White Paper
55,NFV: Spirent TestCenter Virtual & Spirent Avalanche Virtual,"Network Functions Virtualization: Intel, Spirent, and the Role of Virtual Validation","Network Functions Virtualization: Intel, Spirent, and the Role of Virtual Validation",/docs/Network_Builders_Whitepaper_Spirent_Final.pdf,nfv-spirent-testcenter-virtual-and-spirent-avalanche-virtual,http://bit.ly/1IWK3gU,/librarylogos/idf-rajesh_2.png,Node - Intel® DPDK Optimized Packet Processing | Network Services - Security Appliances ; Test Tools & Reporting Software | , |  | Network Functions Virtualization Infrastructure as a Service (NFVIaaS) (ETSI Use Case #1) ,Spirent,White Paper
54,Demo: Open Standard-based Building Blocks for SDN/NFV Infrastructure,"Network functions consolidated onto economical, industry-standard servers, switches, and storage reduce cost and time to market for network operators.","Network functions consolidated onto economical, industry-standard servers, switches, and storage reduce cost and time to market for network operators.",/docs/Intel_BldgBlocksDemoBrief.pdf,demo-open-standard-based-building-blocks-for-sdn-nfv-infrastructure,http://bit.ly/1DKJP0x,/librarylogos/intel.png,Node - Virtual Machine Monitor (VMM) | Orchestration and Network Management - NFV Service Orchestration, | ,Intel,White Paper
53,Solution Brief: Clavister Mobile Data Offloading,"In 2013, smartphone shipments surpassed 1 billion units for the first time in a single year. Total smartphone shipments are forecast to reach 1.7 billion units in 2017. ","In 2013, smartphone shipments surpassed 1 billion units for the first time in a single year. Total smartphone shipments are forecast to reach 1.7 billion units in 2017. ",/docs/Network_Builders_Solution_Brief_Clavister.pdf,solution-brief-clavister-mobile-data-offloading,http://bit.ly/1DKJQl5,/librarylogos/clavister_logo_black_110_9.jpg,Network Services - WAN Optimization / Load Balancing,,Clavister,White Paper
52,Solution Brief: Automated Data Center Workload & Bandwidth Burst,"Verizon*, HP*, and Intel collaborated in the creation of a proof of concept (PoC) for a new enterprise-class service called Public Cloud Burst with WAN Bandwidth Burst that enables enterprises to react to capacity constraints in a private cloud by deploying resources in a public cloud during periods of high demand, while dynamically adjusting WAN bandwidth to the public cloud to coordinate with the public cloud resources. ","Verizon*, HP*, and Intel collaborated in the creation of a proof of concept (PoC) for a new enterprise-class service called Public Cloud Burst with WAN Bandwidth Burst that enables enterprises to react to capacity constraints in a private cloud by deploying resources in a public cloud during periods of high demand, while dynamically adjusting WAN bandwidth to the public cloud to coordinate with the public cloud resources. ",/docs/Network_Builders_Brief_WAN_Bandwidth_Burst.pdf,solution-brief-automated-data-center-workload-and-bandwidth-burst,http://bit.ly/1IWK30G,"/librarylogos/intel.png,/librarylogos/hp.png,/librarylogos/verizon.png",Orchestration and Network Management - NFV Service Orchestration,,"Intel,HP,Verizon",White Paper
51,NEC* Virtualized EPC Innovation Powered by Multi Core Intel® Architecture Processors,This paper introduces NEC*’s virtualized EPC (Evolved Packet Core) Innovation that runs on an Intel® architecture server platform. ,This paper introduces NEC*’s virtualized EPC (Evolved Packet Core) Innovation that runs on an Intel® architecture server platform. ,/docs/communications_nec_virtualized_epc_paper.pdf,nec-virtualized-epc-innovation-powered-by-multi-core-intel-architecture-processors,http://bit.ly/1DKJQl3,/librarylogos/NEC.jpg,Node - Intel® DPDK Optimized Packet Processing,,NEC,White Paper
50,Simplifying the Management of Virtualized Network Elements in Telecom,Tail-f* provides an abstraction layer between operations support systems (OSSs) and ISV software-based network elements running on Intel® Xeon® processors,Tail-f* provides an abstraction layer between operations support systems (OSSs) and ISV software-based network elements running on Intel® Xeon® processors,/docs/Intel_Tail_f_secured.pdf,simplifying-the-management-of-virtualized-network-elements-in-telecom,http://bit.ly/1IWK30D,/librarylogos/Tail-f_110x70_logo.jpg,"Orchestration and Network Management - OSS, BSS & EMS / NMS",,Tail-f,White Paper
49,"Flexible, User-Managed Network Implementation",NTT DATA uses open architecture-based OpenFlow* controller and Intel® Open Network Platform (Intel® ONP) to make complex network equipment configuration simple and flexible.,NTT DATA uses open architecture-based OpenFlow* controller and Intel® Open Network Platform (Intel® ONP) to make complex network equipment configuration simple and flexible.,,http://www.intel.com/content/www/us/en/switch-silicon/onp-ntt-data-paper.html,http://bit.ly/1IWK1FZ,/librarylogos/nttdata_logo.jpg,SDN Controller - Proprietary,,NTTData,White Paper
48,Migrating BSS to a Virtualized Cloud Infrastructure Lowers OpEx and Increases Operational Efficiencies,"The Ericsson* BSS portfolio, running in the cloud on Intel® architecture processor-based servers, shortens time to market and lowers cost through improved scalability, automation and energy efficiency.","The Ericsson* BSS portfolio, running in the cloud on Intel® architecture processor-based servers, shortens time to market and lowers cost through improved scalability, automation and energy efficiency.",/docs/migrating_bss_to_virtualized_cloud_infrastructure_brief.pdf,migrating-bss-to-a-virtualized-cloud-infrastructure-lowers-opex-and-increases-operational-efficiencies,http://bit.ly/1DKJP0u,/librarylogos/1433829190.png,"Orchestration and Network Management - OSS, BSS & EMS / NMS",,Ericsson,White Paper
47,Impact of the Intel® Data Plane Development Kit (Intel® DPDK) on Packet Throughput in Virtualized Network Elements,Using the Advantech* NeTarium*-2 ATCA System and the Intel® Data Plane Development Kit (Intel® DPDK) to achieve higher packet throughput on the Intel® Xeon® processor E5-2600 product family in virtualized network function scenarios.,Using the Advantech* NeTarium*-2 ATCA System and the Intel® Data Plane Development Kit (Intel® DPDK) to achieve higher packet throughput on the Intel® Xeon® processor E5-2600 product family in virtualized network function scenarios.,/docs/IntelDPDK_PacketThroughputVirtualNetwork.pdf,impact-of-the-intel-data-plane-development-kit-on-packet-throughput-in-virtualized-network-elements,http://bit.ly/1DKJQl1,"/librarylogos/intel.png,/librarylogos/2011-Logo-with-Slogan.jpg",Node - Packet Processing Acceleration ; Intel® DPDK Optimized Packet Processing,,"Intel,Advantech",White Paper
46,Practical Implementation of SDN & NFV in the WAN,"Software-defined networking (SDN) and network functions virtualization (NFV) have exploded over the technology horizon in the past 18 months, surprising many with the speed at which interest has evolved and spread.","Software-defined networking (SDN) and network functions virtualization (NFV) have exploded over the technology horizon in the past 18 months, surprising many with the speed at which interest has evolved and spread.",/docs/HR-Intel-SDN-WP.pdf,practical-implementation-of-sdn-and-nfv-in-the-wan,http://bit.ly/1IWK30y,"/librarylogos/intel.png,/librarylogos/hp.png,/librarylogos/wind_logo_100x55.png",Node - Virtual Switch ; Open vSwitch,,"Intel,HP,Wind",White Paper
45,RA: High Performance Packet Processing,High Performance Packet Processing on Cloud Platforms using Linux* with Intel® Architecture. ,High Performance Packet Processing on Cloud Platforms using Linux* with Intel® Architecture. ,/docs/network_builders_RA_packet_processing.pdf,network-builders-ra-packet-processing,http://bit.ly/1IWK30w,/librarylogos/intel.png,Node - Packet Processing Acceleration ; Intel® DPDK Optimized Packet Processing,,Intel,White Paper
44,RA: Network Function Virtualization,Packet Processing Performance of Virtualized Platforms with Linux* and Intel® Architecture®.,Packet Processing Performance of Virtualized Platforms with Linux* and Intel® Architecture®.,/docs/network_builders_RA_NFV.pdf,network-builders-ra-nfv,http://bit.ly/1IWK30u,/librarylogos/intel.png,Node - Packet Processing Acceleration ; Intel® DPDK Optimized Packet Processing,,Intel,White Paper
43,Saguna Networks* enables Mobile Network Operators to Monetize their Radio Networks,Saguna Networks* makes Services at the Mobile Network Edge a Reality.,Saguna Networks* makes Services at the Mobile Network Edge a Reality.,/docs/saguna_networks_enables_mobile_network_operators_paper.pdf,saguna-networks-enables-mobile-network-operators-paper,http://bit.ly/1DKJQkZ,/librarylogos/saguna_logo_110x36.png,"Network Services - Content / Video Optimization, Caching & Acceleration",,Saguna,White Paper
42,Video Analytics at the Mobile Edge - Optimizing/Monetizing Viewing Experience,IneoQuest* enables real-time video analytics for Intel® processors-based smart cell.,IneoQuest* enables real-time video analytics for Intel® processors-based smart cell.,docs/IneoQuest_wPaper329665_001b.pdf,ineoquest-wPaper329665-001b,http://bit.ly/1IWK30s,/librarylogos/IQLogo_105x70.jpg,"Network Services - Content / Video Optimization, Caching & Acceleration ; CDN | ", | Virtualization of CDN (ETSI Use Case #8),IneoQuest,White Paper
